🌴广西IPTV,#genre#
山西卫视,http://39.135.32.34:6610/000000001000/4821787565788875765/1.m3u8?channel-id=ystenlive&Contentid=4821787565788875765&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=4821787565788875765&owchid=ystenlive&owsid=4493204828792135009&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6dDFdnVpV9xyDHagJUlqQgUnysmiSrkn%2bE%2fKyOrOE9cx7mEY8U3jCDupG7H8%2bKPlK5Zuek9Mqk5qDkDIX7fWZ9&IASHttpSessionId=SLB1061220180727152621689406
云南卫视,http://39.135.32.34:6610/000000001000/8567124785369040339/1.m3u8?channel-id=ystenlive&Contentid=8567124785369040339&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=8567124785369040339&owchid=ystenlive&owsid=4493204828792182095&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5DzqWtbNMRpmS9byEyVxvR%2bg5q%2bkvK5UCFhh95sqG%2bFs7a3VvH8R8%2flxRsNfYExGfO2Jv0xqqiwRpF%2bKnzCGDX&IASHttpSessionId=SLB379120180727152925958302
山东教育,http://39.135.32.34:6610/000000001000/7341476808603780321/1.m3u8?channel-id=ystenlive&Contentid=7341476808603780321&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=7341476808603780321&owchid=ystenlive&owsid=4493204828792189840&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6fKRK7GAM8s7D%2bvkwMK3SOqEA4VgxLdMGzRQx4LjQbnpNG5Yxx8PWi4awKDvN4RIT%2bt59nOe%2fS6tNZ0ayvMsdu&IASHttpSessionId=SLB1152820180727152955665773
陕西卫视,http://39.135.32.34:6610/000000001000/7120278140251237664/1.m3u8?channel-id=ystenlive&Contentid=7120278140251237664&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=7120278140251237664&owchid=ystenlive&owsid=4493204828792196790&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4DV3ewJWC1etrDH2DcWyNSc0Zsrfs%2f6s%2fxQpDh4%2fZHGrcEQunCtwBMfCcfq%2fnoHQqRwu6dY2fyhRi2XI%2b5w09T&IASHttpSessionId=SLB1155020180727153022661256
吉林卫视,http://39.135.32.34:6610/000000001000/6042486520432105075/1.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=6042486520432105075&owchid=ystenlive&owsid=4493204828792205184&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7tH5V%2f7ITqvgRYU3F%2fCk9cbSVmLbzlItTsD5Lkl0HwzwW%2blyILnDCx1aUsN%2b1Iw3znCmv5VwRZYSfSZCw7SVrR&IASHttpSessionId=SLB380220180727153055820056
宁愿卫视,http://39.135.32.34:6610/000000001000/7527747602951312973/1.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=7527747602951312973&owchid=ystenlive&owsid=4493204828792214461&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5z3532Qw0NRggIijPkR%2bZGlFBtujx6vYvnZVP62fUKgj7SWp69oTvw0oJQzUnEZV90y90wL6gF4TYv5L%2fLUeOE&IASHttpSessionId=SLB969320180727153131808333
内蒙古卫视,http://39.135.32.34:6610/000000001000/5559214655508729688/1.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=5559214655508729688&owchid=ystenlive&owsid=4493204828792221853&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4DoNYNk%2ftoyu7VY3JgfLuu583NijcvQMDwZ3CJ2EU9I0kZG6gQKJoznMgduYUMqQVbRVkedvWbrESkPndhuwT4&IASHttpSessionId=SLB380720180727153201811956
新疆卫视,http://39.135.32.34:6610/000000001000/5802765535081445534/1.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=5802765535081445534&owchid=ystenlive&owsid=4493204828792231054&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE51O5NW8I5BlEx5lrJ9KjbG2yH3FUkvsHBLARyJNmWAjfVv2etMvFJMpDalh8liGYWCeje4AkpzY6u6tZArYfug&IASHttpSessionId=SLB1047020180727153236687193
西藏卫视,http://39.135.32.34:6610/000000001000/6603041244077933770/1.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=4493204828792238683&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE779ty8AanfmgJFsTkLu%2bsXWNqMKmaFlKM6aSGOzj%2fvU95mtz1YvXkWpQ5m5bCqSi9qMpagCNlIxJ5hUNYQa1q%2f&IASHttpSessionId=SLB943820180727153306962855
CETV1,http://39.135.32.34:6610/000000001000/7106250793420582078/1.m3u8?channel-id=ystenlive&Contentid=7106250793420582078&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=7106250793420582078&owchid=ystenlive&owsid=4493204828792169219&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5fym3YreRhhD77ukgoXOpc%2byC%2f8cVZgtoMVLS0H6utjtRFwhT5aYJhCWwOJ5yglY7D8mUoKGrlCQ%2fwrChDX7Ho&IASHttpSessionId=SLB380520180727152837821012
Newtv农业致富,http://39.135.32.34:6610/000000001000/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=6193684637634073625&owchid=ystenlive&owsid=4493204828792251207&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6DxtfPDa9uB4IO%2f2awfzgohtGpKOlvdqOkfGkGyWkqgK0qvF1ovhuou0a0BJFsGhbEIusdDxH40KQFJyLZdOt5&IASHttpSessionId=SLB3788201807271533551122339
Newtv精品记录,http://39.135.32.34:6610/000000001000/6298506997017621594/1.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=6298506997017621594&owchid=ystenlive&owsid=4493204828792263705&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE52eDQiV08CurMe1e4CNeoVh4%2btqDVT4iWH8aIBb8IDkecDL%2bg907vOLJKj%2fQ526DHOGNWomN0Nob7MrTwuO2j6&IASHttpSessionId=SLB380820180727153444813015
Newtv中国功夫,http://39.135.32.34:6610/000000001000/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=5897056882324761054&owchid=ystenlive&owsid=4493204828792337303&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6lVWx2EadYUaudhvesS5552v0f%2fAPD6mOSwPZ8LOAcjLe4pJSsh4WM11wTg4nO4TNIC7kmMERLifUsSnzVOI9s&IASHttpSessionId=SLB1102320180727153931673740
Newtv精品电影,http://39.135.32.34:6610/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=4493204828792033250&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7xCcjhbkLYfn%2fZziKIrzj4tfbYuKB%2fnPSsYzARAjNBOlKYsvOWFhZBxrdB1yhtrp1hNKx%2f3Zywc%2beHd%2bfnOpIU&IASHttpSessionId=SLB989920180727151943711258
Newtv爱情喜剧,http://39.135.32.34:6610/000000001000/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=8393829412396288037&owchid=ystenlive&owsid=4493204828792058678&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5M2Bq0sQz7ijfebnIVUMfPwYNk5H9lGw6zuO9yBbYZRTliXQKbXJOAgzWEGY7nsnu5X%2fpaRGQkwCLFg5%2bjLYVj&IASHttpSessionId=SLB1154320180727152124667342
Newtv精品大剧,http://39.135.32.34:6610/000000001000/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=7882297361445410858&owchid=ystenlive&owsid=4493204828792143250&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6ZvUn5Zxm3qdi8gvIyIZE4lEWlo6q3kjJwtEQfcdwHQfRw%2bseNLQ0S3rKGGESCDFTZwwxIwN0fBB0XPWTSJcio&IASHttpSessionId=SLB1051220180727152653684242
Newtv金牌综艺,http://39.135.32.34:6610/000000001000/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=6399725674632152632&owchid=ystenlive&owsid=4493204828792156632&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6Cfcf43HGTJeN4UNnKag%2f4ZPXEabcQYBN%2fdS8wBZPpSP4lE700BdEl%2fPyhN8PVhv1bDtutSdqmu2UhaxMm2P2J&IASHttpSessionId=SLB381420180727152745792658
南宁公共,http://39.135.32.34:6610/000000001000/NNGG/1.m3u8?livemode=1&IASHttpSessionId=SLB3800201903101254503191073
南宁影视娱乐,http://39.135.32.34:6610/000000001000/NNYS/1.m3u8?livemode=1&IASHttpSessionId=SLB1643120190310130553896009
南宁新闻综合,http://39.135.32.34:6610/000000001000/NNXW/1.m3u8?livemode=1&IASHttpSessionId=SLB1643120190310130729896151
南宁都市生活,http://39.135.32.34:6060/000000001000/NNDS/1.m3u8?livemode=1
玉林新闻综合,http://39.135.32.34:6610/000000001000/Yulin/1.m3u8?livemode=1&IASHttpSessionId=SLB20002019031013092037863610
桂林新闻综合,http://39.135.32.34:6410/000000001000/Guilin/1.m3u8?livemode=1
桂林公共,http://39.135.32.34:6410/000000001000/GLGG/1.m3u8?livemode=1
桂林科教旅游,http://39.135.32.34:6410/000000001000/GLLY/1.m3u8?livemode=1
贵港新闻综合,http://39.135.32.34:6610/000000001000/XinWenZongHe/1.m3u8?livemode=1&IASHttpSessionId=SLB20072019031013115337860633
北海新闻综合,http://39.135.32.34:6610/000000001000/BeiHai/1.m3u8?livemode=1&IASHttpSessionId=SLB19992019031013130037521848
北海公共,http://39.135.32.34:6410/000000001000/BHGG/1.m3u8?livemode=1
北海经济科教,http://39.135.32.34:6610/000000001000/BHJJ/1.m3u8?livemode=1&IASHttpSessionId=SLB20042019031013141037132508
梧州新闻综合,http://39.135.32.34:6610/000000001000/WuZhou/1.m3u8?livemode=1&IASHttpSessionId=SLB19972019031013144238170753
柳州新闻综合,http://39.135.32.34:6610/000000001000/LZXWZH/1.m3u8?livemode=1&IASHttpSessionId=SLB20482019031013151237694220
柳州科教,http://39.135.32.34:6410/000000001000/lzkj/1.m3u8?livemode=1
柳州公共,http://39.135.32.34:6410/000000001000/lzgg/1.m3u8?livemode=1

央视,#genre#
CCTV-1综合,http://117.148.179.155/PLTV/88888888/224/3221231468/index.m3u8
CCTV-2财经,http://117.148.179.147/PLTV/88888888/224/3221231678/index.m3u8
CCTV-3综艺,http://117.148.179.183/PLTV/88888888/224/3221231682/index.m3u8
CCTV-4中文国际,http://117.148.179.182/PLTV/88888888/224/3221231726/index.m3u8
CCTV-5体育,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226043/1/index.m3u8?fmt=ts2hls
CCTV-5体育,http://iptv.tvfix.org/hls/cctv5hd.m3u8
CCTV-6电影,http://117.148.179.153/PLTV/88888888/224/3221231724/index.m3u8
CCTV-6电影,http://iptv.tvfix.org/hls/cctv6hd.m3u8
CCTV-7国防军事,http://117.148.179.160/PLTV/88888888/224/3221231633/index.m3u8
CCTV-8电视剧,http://117.148.179.160/PLTV/88888888/224/3221231694/index.m3u8
CCTV-9纪录,http://117.148.179.162/PLTV/88888888/224/3221231697/index.m3u8
CCTV-10科教,http://117.148.179.175/PLTV/88888888/224/3221231666/index.m3u8
CCTV-11戏曲,http://117.148.179.164/PLTV/88888888/224/3221231711/index.m3u8
CCTV-12社会与法,http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8
CCTV-13新闻,http://iptv.tvfix.org/hls/cctv13hd.m3u8
CCTV-13新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14少儿,http://117.148.179.182/PLTV/88888888/224/3221231648/index.m3u8
CCTV-15音乐,http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8
CCTV-16奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233392/index.m3u8
CCTV-16奥林匹克,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV-16奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233403/index.m3u8
CCTV-16奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233409/index.m3u8
CCTV-16奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233406/index.m3u8
CCTV-17农业农村,http://117.148.179.167/PLTV/88888888/224/3221231772/index.m3u8
CCTV-17农业农村,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225608/index.m3u8
CCTV-1综合,http://iptv.tvfix.org/hls/cctv1hd.m3u8
CCTV-2财经,http://iptv.tvfix.org/hls/cctv2hd.m3u8
CCTV-3综艺,http://iptv.tvfix.org/hls/cctv3hd.m3u8
CCTV-4中文国际,http://iptv.tvfix.org/hls/cctv4hd.m3u8
CCTV-7国防军事,http://iptv.tvfix.org/hls/cctv7hd.m3u8
CCTV-8电视剧,http://iptv.tvfix.org/hls/cctv8hd.m3u8
CCTV-9纪录,http://iptv.tvfix.org/hls/cctv9hd.m3u8
CCTV-10科教,http://iptv.tvfix.org/hls/cctv10hd.m3u8
CCTV-11戏曲,http://iptv.tvfix.org/hls/cctv11hd.m3u8
CCTV-12社会与法,http://iptv.tvfix.org/hls/cctv12hd.m3u8
CCTV-14少儿,http://iptv.tvfix.org/hls/cctv14hd.m3u8
CCTV-15音乐,http://iptv.tvfix.org/hls/cctv15hd.m3u8
CCTV-16奥林匹克,http://iptv.tvfix.org/hls/cctv16hd.m3u8
CCTV-17农业农村,http://iptv.tvfix.org/hls/cctv17hd.m3u8
CCTV-1综合,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合,http://cctvalih5ca.v.myalicdn.com/live/cctv1_2/index.m3u8
CCTV-1综合,http://39.134.39.39/PLTV/88888888/224/3221226247/index.m3u8
CCTV-1综合,http://39.135.34.142:8080/000000001000/1000000001000021973/1.m3u8?
CCTV-1综合,http://39.134.39.39/270000001322/69900158041111100000002133/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV-2财经,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://cctvalih5ca.v.myalicdn.com/live/cctv2_2/index.m3u8
CCTV-2财经,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls
CCTV-2财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://39.134.39.4/PLTV/88888888/224/3221226220/index.m3u8
CCTV-2财经,http://39.135.34.142:8080/000000001000/1000000001000012442/1.m3u8?
CCTV-2财经,http://112.74.200.9:88/tv000000/m3u8.php?/migu/672926537
CCTV-2财经,http://39.134.39.39/270000001322/69900158041111100000002135/index.m3u8
CCTV-3综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226008/1/index.m3u8?fmt=ts2hls
CCTV-3综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺,http://39.135.34.142:8080/000000001000/1000000001000011218/1.m3u8?
CCTV-3综艺,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878271
CCTV-4中文国际,http://cctvalih5ca.v.myalicdn.com/live/cctv4_2/index.m3u8
CCTV-4中文国际,http://39.135.34.142:8080/000000001000/1000000002000031664/1.m3u8?
CCTV-4中文国际,http://39.134.39.39/270000001322/69900158041111100000002173/index.m3u8
CCTV-4中文国际,http://183.207.248.71:80/cntv/live1/cctv-4/cctv-4
CCTV-4中文国际,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5体育,http://39.135.34.142:8080/000000001000/1000000001000004794/1.m3u8?
CCTV-6电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6电影,http://183.207.248.71:80/cntv/live1/cctv-6/cctv-6
CCTV-6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV-7国防军事,http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV-7国防军事,http://39.135.32.29:6610/000000001000/1000000001000017218/1.m3u8?
CCTV-7国防军事,http://cctvalih5ca.v.myalicdn.com/live/cctv7_2/index.m3u8
CCTV-7国防军事,http://39.134.39.39/270000001322/69900158041111100000002141/index.m3u8
CCTV-7国防军事,http://39.135.34.142:8080/000000001000/1000000001000017218/1.m3u8?
CCTV-7国防军事,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168121
CCTV-8电视剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-8/1.m3u8
CCTV-8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
CCTV-9纪录,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://39.134.39.39/270000001322/69900158041111100000002144/index.m3u8
CCTV-9纪录,http://39.135.34.142:8080/000000001000/1000000001000014583/1.m3u8?
CCTV-9纪录,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168140
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://cctvalih5ca.v.myalicdn.com/live/cctv10_2/index.m3u8
CCTV-10科教,http://39.134.39.39/270000001322/69900158041111100000002146/index.m3u8
CCTV-10科教,http://39.135.34.142:8080/000000001000/1000000001000023734/1.m3u8?
CCTV-10科教,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878405
CCTV-11戏曲,http://cctvalih5ca.v.myalicdn.com/live/cctv11_2/index.m3u8
CCTV-11戏曲,http://39.135.34.142:8080/000000001000/1000000002000019789/1.m3u8?
CCTV-11戏曲,http://39.134.39.39/270000001322/69900158041111100000002177/index.m3u8
CCTV-11戏曲,http://183.207.248.71:80/cntv/live1/n-cctv-11/n-cctv-11
CCTV-11戏曲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/672923822
CCTV-12社会与法,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://39.135.32.29:6610/000000001000/1000000001000032494/1.m3u8?
CCTV-12社会与法,http://cctvalih5ca.v.myalicdn.com/live/cctv12_2/index.m3u8
CCTV-12社会与法,http://39.134.39.39/270000001322/69900158041111100000002147/index.m3u8
CCTV-12社会与法,http://39.135.34.142:8080/000000001000/1000000001000032494/1.m3u8?
CCTV-12社会与法,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168185
CCTV-13新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://cctvalih5ca.v.myalicdn.com/live/cctv13_2/index.m3u8
CCTV-13新闻,http://39.135.34.142:8080/000000001000/1000000002000021303/1.m3u8?
CCTV-13新闻,http://39.134.39.39/270000001322/69900158041111100000002179/index.m3u8
CCTV-13新闻,http://183.207.248.71:80/cntv/live1/cctv-13/cctv-13
CCTV-13新闻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/672922360
CCTV-14少儿,http://39.135.34.142:8080/000000001000/1000000001000008170/1.m3u8?
CCTV-14少儿,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14少儿,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878440
CCTV-15音乐,http://cctvalih5ca.v.myalicdn.com/live/cctv15_2/index.m3u8
CCTV-15音乐,http://39.135.34.142:8080/000000001000/1000000002000008163/1.m3u8?
CCTV-15音乐,rtsp://183.252.176.54:554/PLTV/88888888/224/3221225998/10000100000000060000000002296745_0.smil
CCTV-15音乐,http://183.207.248.71:80/cntv/live1/n-cctv-15/n-cctv-15
CCTV-15音乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168223
CCTV-17农业农村,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-17农业农村,http://cctvalih5ca.v.myalicdn.com/live/cctv17_2/index.m3u8
CCTV-17农业农村,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-17农业农村,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-cctv17/HD-8000k-1080P-cctv17
CCTV-17农业农村,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168256
CCTV-5+体育赛事,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV-5+体育赛事,http://iptv.tvfix.org/hls/cctv5phd.m3u8
CCTV-5+体育赛事,http://39.135.34.142:8080/000000001000/1000000001000020505/1.m3u8?
CCTV-5+体育赛事,http://39.134.39.39/270000001322/69900158041111100000002139/index.m3u8
CCTV-5+体育赛事,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV世界地理,http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8
CCTV电视指南,http://39.134.196.142/hlsmgsplive.miguvideo.com:8080/ws_v/2018/dszn/dszn711/1000/index.m3u8?&encrypt=
中国天气,http://140.207.241.2:8080/live/program/live/zgqx/1300000/mnf.m3u8
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
CNC英文,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
CGTN,http://117.148.179.174/PLTV/88888888/224/3221231592/index.m3u8
CGTN记录,http://117.148.179.144/PLTV/88888888/224/3221231492/index.m3u8
CGTN法语,http://117.148.179.156/PLTV/88888888/224/3221231550/index.m3u8
CCTV-4欧洲HD,http://117.148.179.162/PLTV/88888888/224/3221231615/index.m3u8
CCTV-4美洲HD,http://117.148.179.160/PLTV/88888888/224/3221231654/index.m3u8
CCTV-怀旧剧场,http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8
CCTV-第一剧场,http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8
CCTV-风云剧场,http://117.148.179.162/PLTV/88888888/224/3221231604/index.m3u8
CCTV-风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
CCTV-世界地理,http://117.148.179.156/PLTV/88888888/224/3221231537/index.m3u8
CCTV-女性时尚,http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8
CCTV-央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
CCTV-高尔夫网球,http://117.148.179.160/PLTV/88888888/224/3221231619/index.m3u8
CCTV-央视文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8
CETV-1,http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8
CETV-1,http://117.148.179.149/PLTV/88888888/224/3221231552/index.m3u8
CETV-2,http://117.148.179.162/PLTV/88888888/224/3221231607/index.m3u8
CETV-3,http://117.148.179.136/PLTV/88888888/224/3221231543/index.m3u8
CETV-4,http://117.148.179.155/PLTV/88888888/224/3221231613/index.m3u8
CETV-1,http://111.63.117.13:6060/030000001000/G_CETV-1/G_CETV-1.m3u8
CETV-2,http://111.63.117.13:6060/030000001000/G_CETV-2/G_CETV-2.m3u8
CETV-4,http://111.63.117.13:6060/030000001000/G_CETV-4/G_CETV-4.m3u8

央视2,#genre#
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225643/index.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225634/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
